,min_value,max_value,std,mean,median,skew,kurtosis,labels
261,-225.02304,53.315697,39.354828,-2.5304732,3.5774639,-4.391040166009309,22.733439682824987,car_horn
262,-166.54018,123.15105,35.031586,-1.3490442,-0.86102724,-1.4796332905202616,13.475945810725456,car_horn
263,-340.45297,65.77098,59.89531,-10.430216,-1.6844639,-4.090600299482416,20.21584666813589,car_horn
264,-238.7364,150.07169,46.124985,-3.5409145,-1.3628113,-2.39340535582047,17.01232038605175,car_horn
265,-177.262,127.335625,38.36925,0.6527273,-0.36299306,-1.5731034410594869,11.627073176850264,car_horn
266,-478.31104,101.23001,77.27494,-10.55789,-0.19063312,-5.460286291720629,30.675469388605634,car_horn
267,-131.71019,127.34495,31.134108,-2.1374118,-2.248586,-0.06576566831159349,12.103866605339181,car_horn
268,-87.3411,114.53629,26.564846,-0.56040496,-3.6248486,1.1173566775450592,9.174941565051048,car_horn
269,-177.1896,109.875984,38.410404,-1.0167162,-2.4361553,-1.765508908129224,9.984665362792752,car_horn
270,-79.891014,132.45107,27.660507,2.8514705,0.079348445,1.8787850783372138,11.390097357377764,car_horn
271,-310.09167,134.0031,55.030376,-2.7204921,1.1792899,-3.9556770038142695,22.296062373961092,car_horn
272,-162.65932,132.0302,34.873894,0.37448463,1.9095626,-1.2618154039875538,14.117489291164766,car_horn
273,-50.556393,122.54657,22.911364,3.2477822,0.98600614,3.1949948597700035,16.24089673740638,car_horn
274,-96.01467,83.832436,26.078491,-1.8350971,-2.052547,-0.1286680625213039,4.94207037427984,car_horn
275,-78.51114,97.871864,24.885757,-2.438808,-1.4166354,0.5693906658941305,6.691004077815004,car_horn
276,-313.1828,202.33054,59.719135,0.6847153,3.2252042,-2.666856245006198,19.329752008997747,car_horn
277,-115.854836,137.58607,29.673197,-2.5935125,-2.8681228,1.242529428156967,14.785289971583648,car_horn
278,-165.41173,158.33948,37.28226,1.0015701,0.93790305,-0.33803780715621135,14.867583000534019,car_horn
279,-387.24286,135.68181,65.44374,-2.0371559,2.167066,-4.8570628484531495,27.50188920449358,car_horn
280,-256.87164,144.70078,47.75473,-3.6873696,-2.9809194,-2.9602573635913094,19.09349219214334,car_horn
281,-74.08086,133.95992,26.081787,-1.5385711,-2.1540442,2.9442543450971637,16.794729336189075,car_horn
282,-347.73004,118.76664,59.004097,-5.1722775,1.9523151,-4.657364965873009,25.90187237780268,car_horn
283,-309.3505,199.95917,59.05735,-3.0370138,-0.13375351,-2.479240821184085,18.593175570979298,car_horn
284,-278.07977,155.84834,51.431484,-1.1341497,1.0875701,-3.1777239199885057,20.20139674888261,car_horn
285,-276.86813,136.81767,50.6104,-1.2701554,1.593638,-3.516435411303516,20.39543404828094,car_horn
286,-180.12125,63.80793,34.399284,-3.1859632,-2.287372,-3.191168786064348,15.019580789185959,car_horn
287,-287.39713,171.02155,54.53264,-1.487697,1.2587208,-2.8186449075879745,18.415460824449386,car_horn
288,-110.30257,100.165306,27.238161,-2.4735289,-1.4960899,-0.08957693809673482,8.832657068443348,car_horn
289,-144.24527,110.97616,31.344484,-1.9936206,-0.96442103,-1.113982825140061,12.034597361395884,car_horn
290,-275.71994,108.73382,49.38243,-1.7030609,2.3542352,-3.9681198597945064,21.34772796385137,car_horn
291,-126.93571,88.605736,27.418858,-10.829102,-6.844412,-0.8037945310677618,9.550232744544667,car_horn
292,-215.2131,150.04733,43.95096,-0.7679746,3.7052948,-1.929212778418639,14.713004268293947,car_horn
293,-98.993774,49.9498,26.862787,-4.0443764,-1.7178235,-0.8550176042240573,2.0940525447218308,car_horn
294,-161.43002,102.332985,33.242203,-0.19271883,0.566498,-2.0649571400452453,13.287324303439032,car_horn
295,-164.76709,139.11958,36.596085,-1.187751,1.4095974,-0.8714942646549808,12.486718294134079,car_horn
296,-166.14537,151.23729,37.708668,-2.2317626,-0.8753299,-0.45582375414039245,12.933713956376765,car_horn
297,-213.37157,122.192535,40.237175,-0.85486734,1.2295413,-2.965344164590311,18.663124258268983,car_horn
298,-281.45096,57.03273,46.901817,-5.2510495,-0.26823056,-5.009733335427637,27.19331010519577,car_horn
299,-66.250465,96.911285,24.466179,-0.42082587,1.140338,0.7355501958469618,5.598825016839138,car_horn
300,-129.15894,134.59944,31.904142,1.0434023,0.8575131,0.10029969141156772,11.747227792843768,car_horn
301,-125.339554,126.328545,31.389631,-1.7842945,-2.774953,0.14117565175603713,10.223225537515685,car_horn
302,-157.58574,137.94824,35.27402,-2.5832074,-0.8505316,-0.559797925150808,12.715118227652924,car_horn
303,-308.7516,128.49733,54.05768,-4.9724445,0.9801233,-4.048810807137288,22.868941157674218,car_horn
304,-220.022,45.839455,39.471382,-0.7487973,4.943829,-4.196536727245171,20.958439755467392,car_horn
305,-174.81735,146.4218,37.848793,-2.1001077,-1.6603936,-0.8525838348113483,13.799161296716267,car_horn
306,-176.00133,122.25287,35.60389,-3.7066522,-1.5817266,-1.7007659162043836,14.697056489934237,car_horn
307,-188.86633,114.102646,40.174652,-0.937621,0.468522,-1.925737492429705,10.8204926958832,car_horn
308,-246.20592,154.24498,47.87299,-1.5388658,0.41715047,-2.491797539743326,16.91146591542451,car_horn
309,-271.9201,169.09967,56.39439,-6.6822805,-1.7686398,-2.197742746983644,12.53605008804083,car_horn
310,-292.32272,55.175842,50.204704,-4.305305,3.7532592,-4.6195806808374185,24.202296551214342,car_horn
311,-124.3284,110.45842,30.22301,0.7965907,2.9855776,-0.7365555877676717,9.07886822608609,car_horn
312,-174.12311,49.055748,33.83706,-0.7368423,5.014138,-3.274301881005764,14.620347774748993,car_horn
313,-395.1068,162.0477,67.78755,-7.767311,-1.2163529,-4.265921838455725,24.637280626792766,car_horn
314,-262.73264,179.98158,51.428387,-2.227087,0.8112009,-2.1453965249292075,17.41090971550787,car_horn
315,-198.1397,139.3568,41.27905,-0.6520095,3.9380164,-1.8335457687542815,13.5463056301469,car_horn
316,-330.77148,208.13127,67.66614,-6.6937995,-2.964819,-2.2060086837211275,13.355706664053947,car_horn
317,-248.90247,119.33999,46.330814,-4.4894667,-5.8482513,-3.1480180117504837,17.720455643195713,car_horn
318,-209.8352,140.60104,42.041107,0.3063961,-0.77293897,-2.176973908634894,15.733598347673407,car_horn
319,-72.231,86.42599,23.108847,0.1143959,-0.24247512,0.5748845113628321,5.313307766794562,car_horn
320,-121.20179,63.457485,23.117086,-5.549086,-3.2185545,-2.4816027327117602,14.765173121215607,car_horn
321,-54.794502,106.14766,22.505026,-2.1070201,-3.8087363,2.4639243746202735,11.660583398928443,car_horn
322,-72.565094,106.20838,23.380325,1.7826445,0.08540244,1.45519193448866,9.814111805905528,car_horn
323,-231.25314,69.95435,44.14504,-6.331632,3.1722026,-3.5266082682405617,15.028118220238678,car_horn
324,-259.60883,133.11142,47.295155,-2.040326,-0.26728737,-3.439656951707829,20.675739804740832,car_horn
325,-393.705,63.13937,66.575836,-14.105359,-7.801869,-4.544689888766072,23.531176268882938,car_horn
326,-219.35063,113.325325,40.690224,-3.5118833,-3.8279672,-3.073922732293904,18.554342986184253,car_horn
327,-168.57986,127.95994,35.010914,0.36786413,1.7102559,-1.6383170587436817,15.037639605854842,car_horn
328,-318.42517,156.87563,56.997128,-0.036961176,2.504015,-3.8145851243103635,22.797481330151225,car_horn
329,-40.995525,62.66659,16.028559,2.532088,0.95810986,1.0126004632550687,4.256217678550011,car_horn
330,-178.21785,116.92891,35.16082,0.8634516,2.404082,-2.4212951412503387,16.839731895810214,car_horn
331,-217.95334,92.74078,39.410496,-2.22514,-0.5301095,-3.684103755016365,20.355092989936015,car_horn
332,-305.6237,202.86145,58.69536,0.66049176,4.8408995,-2.5318869627816487,19.061173551666922,car_horn
333,-433.64578,44.292812,69.32296,-14.601204,-5.63907,-5.486604252543688,30.405301957877,car_horn
334,-105.18306,109.561584,27.634794,-2.2800326,-1.6420757,0.32684035460323607,9.02081710898344,car_horn
335,-86.71373,116.747856,26.158226,-1.9379961,-2.4548059,1.3542885939921525,10.73989209064308,car_horn
336,-212.17662,130.48375,41.446896,-2.3584862,-0.4557516,-2.421835396367379,16.127135735241275,car_horn
337,-116.60637,134.74423,29.83545,3.2461746,2.0739822,0.507192961089268,13.002800365269533,car_horn
338,-261.76477,39.59769,45.25473,-8.977175,-3.413381,-4.263235382469517,21.478041324947483,car_horn
339,-64.29023,42.89296,19.218777,-2.1593728,1.0400038,-1.3383794636718584,3.4036052090268596,car_horn
340,-210.65015,84.06115,39.051334,-3.4451795,0.8541361,-3.497400306856178,17.612087468649005,car_horn
341,-216.01805,165.72159,43.9546,-2.3652613,-1.6716533,-1.4542407298957805,16.320619338218204,car_horn
342,-60.273846,123.709465,24.873276,2.1468823,-0.9768871,2.5419586998748684,12.554879785659741,car_horn
343,-250.37418,88.83042,43.178684,-7.0966997,-1.7439163,-4.203842114460026,22.82939167380093,car_horn
344,-170.0105,110.712296,37.30145,-0.8204056,-1.7631087,-1.6159568124045107,9.768645482778783,car_horn
345,-251.29575,189.39482,56.193287,-6.2376757,-2.0117204,-1.430112902645918,10.890014523788757,car_horn
346,-140.10619,136.81519,34.15181,-1.3742491,-0.33943403,-0.06795420298847062,10.757492587521558,car_horn
347,-72.34627,87.31353,24.026878,-0.36992446,-1.789532,0.7218849788591222,4.757079169079319,car_horn
348,-274.10373,110.81069,48.755505,-4.6651006,1.559609,-3.870493126781307,21.124327755312205,car_horn
349,-280.5989,176.66112,53.563053,0.6136303,4.174424,-2.7342084861519176,18.920178038670937,car_horn
350,-340.6276,63.180824,55.652752,-5.232767,1.0066499,-5.4036638182575905,30.04801800228514,car_horn
351,-269.09518,169.63533,50.816887,1.3009427,4.0343738,-2.8541257574707637,20.052381209341913,car_horn
352,-287.2108,98.25688,50.072178,-4.2883697,-0.31787932,-4.2780664588506205,22.952716931332812,car_horn
353,-96.99432,68.55575,25.73842,-4.533628,-1.5740452,-1.5880232472685532,6.198805860004919,car_horn
354,-446.28348,88.67436,71.98546,-11.915093,-1.5149541,-5.4174118509807325,30.2431302802714,car_horn
355,-250.61932,121.39539,45.724655,-2.268475,0.3390218,-3.498685821223493,20.109057553492146,car_horn
356,-124.63096,79.33661,25.229845,-3.3250299,-2.4742126,-1.9123286736668141,13.304754896474591,car_horn
357,-294.91214,182.18304,59.977028,-7.061137,-2.6322403,-2.237928516353454,13.40436972377103,car_horn
358,-158.61441,95.343185,31.400114,0.3697955,5.1475115,-2.5284260045167204,15.559074262397047,car_horn
359,-145.27437,91.57024,30.866817,-2.558354,-1.4348383,-1.594339296372581,11.147411709724581,car_horn
360,-378.14746,94.0723,64.467155,-8.583702,0.26269352,-4.588153826451718,24.19455837289795,car_horn
361,-138.58217,87.63441,29.53909,-2.9313886,-2.081401,-1.6899057535469646,10.677585454787344,car_horn
362,-151.64047,128.52441,33.675026,0.72708905,-0.40651596,-0.9655320988681699,12.762999504412567,car_horn
363,-56.58834,118.74572,23.8199,-1.8895652,-2.7475207,2.9223545223910556,14.479756567522163,car_horn
364,-143.44264,141.67879,34.09852,1.2565548,0.3262664,-0.17205187660869872,12.413875656735987,car_horn
365,-98.86226,167.24232,32.0138,3.9496684,2.418046,2.470371650495926,16.616596655486834,car_horn
366,-230.16382,79.97137,42.241875,2.0010686,10.44883,-3.9699303127797467,20.156768523976957,car_horn
367,-264.3209,61.44463,46.91911,-6.809185,-2.1078742,-3.9795912805055633,19.89956204192123,car_horn
368,-78.12657,75.99781,22.414234,-2.2272253,-2.4545393,0.3590470919927387,5.374893152570474,car_horn
369,-153.21443,99.87789,32.527946,-0.5568386,0.60564786,-1.918860338977842,11.620790063349563,car_horn
370,-428.90826,62.17278,69.59328,-11.577354,-2.2140095,-5.332151052081579,29.37716568801512,car_horn
371,-269.1796,193.45538,59.454136,-6.6389794,-2.0675213,-1.604308610388878,10.8977521419771,car_horn
372,-205.17,103.66906,37.618507,-7.6302786,-2.9720678,-2.9634417142034746,17.959485409736168,car_horn
373,-232.71986,79.63414,40.49766,-5.9558344,-1.6643674,-4.157605072218453,22.12574735704258,car_horn
374,-173.18587,125.4931,38.181183,0.03163042,0.44427904,-1.4249737910306104,10.634202748982567,car_horn
375,-284.65936,55.769753,49.490593,-3.9936454,3.5228806,-4.456688016931702,23.003689488911178,car_horn
376,-126.14968,128.33383,31.571177,-1.2385099,-0.96122086,0.15739726267403237,10.461633981476766,car_horn
377,-189.39095,134.9855,38.978134,-1.8887246,-0.48039198,-1.7053206542163604,14.277438587246358,car_horn
378,-184.54279,144.60977,38.95754,-2.1384776,-0.8427845,-1.2583788232501267,14.124350785330464,car_horn
379,-272.40063,194.76018,58.53864,-6.838103,-3.2774892,-1.6257094095313642,11.934624153474523,car_horn
380,-67.71016,132.9438,28.329517,-2.1340885,-3.2017531,2.3126920462518874,11.440433781971848,car_horn
381,-399.52393,136.84413,67.543365,-6.420897,0.6062832,-4.686661788405774,26.200258577046835,car_horn
382,-111.367615,106.49311,27.657162,-2.2254758,-1.4325228,-0.08987527348179797,9.290592518230604,car_horn
383,-116.46148,74.97366,26.586031,-2.265863,-2.2384129,-1.1738557546086659,8.060263983260274,car_horn
384,-171.15103,91.93646,33.778076,-2.3687043,-1.1657217,-2.4593838956633047,14.376718572852258,car_horn
385,-131.38588,127.95258,31.705566,0.65449464,-0.984308,-0.23667920836555742,11.209143865579472,car_horn
386,-116.17228,160.5103,32.896004,2.9980812,1.0521947,1.5289641557820695,14.482164404647424,car_horn
387,-146.80699,73.69036,27.340448,-3.8411064,-0.8493956,-2.9847383000630097,17.356902110651042,car_horn
388,-92.53566,64.24902,23.02028,1.0514468,-0.66382146,-1.069847051739019,5.803241918038243,car_horn
389,-250.62354,116.763916,46.152683,-5.0341487,-4.1366777,-3.2695168674345787,18.326277014932238,car_horn
390,-490.8512,37.385212,77.95957,-15.180941,-6.0798483,-5.653817224733727,31.662851238528873,car_horn
391,-210.04277,91.74908,38.48542,1.0452175,0.13617133,-3.755593578507984,20.433815644145344,car_horn
392,-389.87646,155.36813,67.69228,-2.6763866,2.186285,-4.345538287535338,24.513467293665826,car_horn
393,-181.32645,136.33478,36.86529,-3.497665,-3.095968,-1.4323736429301341,15.723344595828888,car_horn
394,-90.622986,52.90478,24.479496,-4.171625,-1.1880001,-1.6289429073695458,5.220955085849354,car_horn
395,-60.115597,129.14424,27.314196,-2.1855614,-3.0321584,2.5242828717255645,11.716652894237475,car_horn
396,-363.7159,229.00816,68.48359,-1.2704626,3.3318343,-2.7571715145665796,19.81183253394866,car_horn
397,-161.42946,148.87169,36.00086,-2.4649746,-2.7814758,-0.29488331597795425,14.329833366961687,car_horn
398,-119.87611,116.1091,30.591526,-1.2167429,-0.851365,-0.19880408672440827,8.520971788643486,car_horn
399,-490.76492,97.358475,79.15889,-11.186377,-1.8076181,-5.482738842661395,30.77486797839351,car_horn
400,-112.76992,103.020584,29.228363,-5.8252106,-3.182941,-0.27810294089150406,6.989775938181131,car_horn
401,-200.00163,142.44061,41.150963,-2.245138,0.47935483,-1.7028248003099897,14.22077441623464,car_horn
402,-234.94711,153.89537,46.027077,-3.5473526,-2.0957482,-2.1832521265967872,16.43711907126336,car_horn
403,-162.91318,143.66211,36.693428,-1.541007,-2.4284716,-0.6085957371741425,12.593888914561598,car_horn
404,-316.331,95.86536,53.48041,-5.372309,1.3296683,-4.717974876533806,25.925898325864047,car_horn
405,-115.641464,77.737175,23.948292,-3.6255043,-3.3467658,-1.5917562896810455,12.371303158399844,car_horn
406,-254.73734,98.19487,45.72274,-3.5127697,-0.07606067,-3.8299573052653733,20.439615888706463,car_horn
407,-93.50809,126.88163,27.817036,1.6970991,-0.78708565,1.215348741313913,11.069675827638775,car_horn
408,-289.8374,135.61995,56.214302,-7.1035247,-1.0463593,-3.018646015531301,14.743487616225117,car_horn
409,-60.520535,110.295235,24.39638,-0.31148976,-2.729178,1.756091290219638,9.265883322384092,car_horn
410,-203.51332,142.54065,41.68084,-2.1219587,1.860081,-1.7863750717032538,14.325441790262559,car_horn
411,-204.80643,109.770676,39.111908,-1.6086042,4.001497,-2.9114690387502113,16.896202101671975,car_horn
412,-164.84962,145.38275,36.025467,-2.4916885,-2.6237974,-0.5627620866139624,14.4296358738894,car_horn
413,-126.37109,120.20816,29.918034,-2.1227722,-2.248571,-0.1619741178438356,11.593923517296268,car_horn
414,-167.30263,101.86053,33.95931,-0.75241977,1.0868278,-2.2863942768725263,13.673304905164805,car_horn
415,-124.45661,66.65065,28.01371,-4.4231844,-1.4072682,-2.059946308214585,8.249030344656767,car_horn
416,-340.04846,206.75385,63.60766,-4.1737413,0.08737162,-2.777259044384299,19.468105209150583,car_horn
417,-139.77133,141.40955,33.934357,-1.8342108,-1.162844,0.0839622111464769,11.983979591690309,car_horn
418,-269.63596,140.45172,49.167675,-3.7802181,-2.1171885,-3.299140371035353,20.24210986401732,car_horn
419,-78.22395,92.74713,25.622297,-2.1421425,-2.1292944,0.08387621362027871,5.2954621505553785,car_horn
420,-158.60269,143.48325,35.37354,-2.437952,-1.7311718,-0.4112943756637571,13.771321380089084,car_horn
421,-127.24411,136.98047,32.253956,-3.468676,-2.8503723,0.5943906420827872,11.682024438669533,car_horn
422,-296.44092,126.38939,52.364365,-4.1888795,-2.0515633,-3.9411762274191697,22.242591852542475,car_horn
423,-205.8958,121.48019,42.112164,-0.32367188,-0.3355818,-2.279694945083939,13.034242168867856,car_horn
424,-146.24902,118.8112,32.244713,-2.1993845,-2.0845194,-0.9013247437363182,12.064144053212074,car_horn
425,-273.43375,175.81773,56.336376,-6.3318067,-2.9558997,-2.0690244918738974,13.006008001861481,car_horn
426,-145.18973,135.64246,34.85351,-1.3101968,0.833473,-0.3383639648817393,10.527919972686583,car_horn
427,-88.16787,130.32806,28.717192,-2.6719813,-2.8965116,1.736851015107031,11.020004599958012,car_horn
428,-180.74452,150.49265,38.494846,-2.719042,-2.4968677,-0.8911560813761452,14.72154800013399,car_horn
429,-132.11859,224.90602,44.868187,-1.3955135,-1.634455,2.381496564772005,15.40886793896026,siren
430,-399.76328,211.74387,71.46374,-7.034152,-4.049698,-3.429243088505091,21.99857908093509,siren
431,-275.00595,191.60849,54.23723,-3.1458936,-0.23154579,-2.003759992158631,16.960447782199203,siren
432,-633.73517,169.81816,103.53709,-14.620532,-3.4247522,-5.2004240925305165,29.216792121401333,siren
433,-348.953,103.51353,57.893772,-8.30665,-0.6037106,-4.904872154554356,27.31996176143465,siren
434,-299.32285,66.022865,48.69693,-7.88218,-3.3706799,-5.262267612858756,29.215260765128974,siren
435,-230.16383,157.50385,45.484077,-2.4194636,0.15041265,-2.084292191320579,16.58726000929683,siren
436,-123.78972,128.64095,30.175121,-3.906337,-2.4017038,0.40971116784817047,12.800403747145118,siren
437,-65.07441,142.13757,27.676302,2.0322943,-0.2718389,2.745997871930922,14.728847643770404,siren
438,-423.52582,215.61195,75.07551,-7.334092,-3.9722664,-3.60168342388412,22.556397191784942,siren
439,-279.44562,188.42207,54.70494,-3.6433716,-0.8338417,-2.131352050783387,16.978742492781475,siren
